Angular Momentum Spectrum, a: 1nm    v: 0.5c   b: 5.5nm    Lmax: 10 

         w(au)                   dlEdwx                 dlHdwx                   dlEdwy                   dlHdwy                 dlEdwz                dlHdwz                  dlEsdwx                dlHsdwx                   dlEsdwy                   dlHsdwy                dlEsdwz                dlHsdwz              dlEedwx                dlHedwx                   dlEedwy                   dlHedwy                dlEedwz                dlHedwz
1.9026473749989004e-05 1.6515009948627444e-24 -8.0177234568667785e-28 -3.0432491760490475e-06 3.8214659506893784e-18 -3.4049417102812944e-16 -4.339837118948665e-17 -4.9588391597774333e-24 -1.1574119965245844e-38 -7.3936389061595718e-18 7.3936393347598103e-18 -3.4220513885679963e-17 4.5212562783167772e-17 1.6549382962283613e-24 1.2473276125362768e-28 0 0 0 0 
0.00011466035529547614 6.6302540280045985e-24 -9.7172371757958214e-27 -3.0432531496048242e-06 1.3874090124368958e-16 -1.2365349798830767e-14 -1.5760542645211978e-15 -1.322578771081729e-23 3.8060137714863052e-34 -2.6840223750466688e-16 2.6840331287614809e-16 -1.2421037491745755e-15 1.6413026733416956e-15 6.6082706881938803e-24 -6.4229373923327837e-27 0 0 0 0 
0.00030909556319275167 3.9724143463087448e-23 -2.005169946863664e-28 -3.0432761644309184e-06 1.0062187932116733e-15 -8.9842010099311141e-14 -1.1451218694958121e-14 1.7534863967494629e-26 -6.0670439074127027e-33 -1.945250671962103e-15 1.9452994238050473e-15 -8.9945847457696035e-15 1.1895615350013183e-14 1.3218159254553684e-23 5.0079790163280442e-27 0 0 0 0 
0.00060381002773196579 -1.3956402153377491e-25 1.8952551775915026e-28 -3.0433455422902108e-06 3.8149026953656812e-15 -3.4262207026705034e-13 -4.3673061543927025e-14 -5.2956184814643438e-23 -3.821781697512092e-34 -7.3586068061401285e-15 7.3592570660962391e-15 -3.3931368702581402e-14 4.5002158804790462e-14 5.2906023270863681e-23 -1.4685839063747564e-26 0 0 0 0 
0.00099526141642011789 5.3294102182653213e-23 -2.6846403585461182e-26 -3.0434970384089651e-06 1.021183455476219e-14 -9.2951156523868882e-13 -1.1849898747150596e-13 -6.2312142806910397e-26 -3.0690863538280979e-33 -1.9596015453368833e-14 1.9600482161677975e-14 -8.9777251026358209e-14 1.1985709941020576e-13 5.300344732753038e-23 -5.9007988120210949e-26 0 0 0 0 
0.0014824882151224517 1.5837560078901779e-22 -7.7529440637103587e-26 -3.0437741960836076e-06 2.2039744462250347e-14 -2.0568540029353703e-12 -2.6228791723701729e-13 4.1099526845087426e-26 -4.0372233596347496e-31 -4.1876117234689653e-14 4.1896811477772443e-14 -1.894508719053859e-13 2.5619683303061401e-13 5.2976728818813481e-23 9.5368589166772744e-27 0 0 0 0 
0.002066858090835122 1.0546169821963836e-22 3.2061464287142533e-27 -3.0442291530993982e-06 4.0969916667302606e-14 -3.9813514684295398e-12 -5.0790972051318803e-13 -2.1181722781757423e-22 -3.6977901573282828e-32 -7.654461658454353e-14 7.6618717658120681e-14 -3.3875582884739886e-13 4.6851245782316181e-13 1.0567085668226128e-22 -4.2398378329536191e-26 0 0 0 0 
0.0027485983073944342 -4.5327273540335529e-25 5.1675505139123312e-26 -3.0449207100584205e-06 6.7953175951390857e-14 -7.0009564671149554e-12 -8.9363410624955647e-13 -2.1291180470038618e-25 -2.4462273986961621e-32 -1.2367724125236334e-13 1.2389804361499673e-13 -5.2807900154412036e-13 7.5760322045004161e-13 -2.0213235157559867e-25 1.2710182457502673e-26 0 0 0 0 
0.0035262582785906549 -1.0531699639957524e-22 -2.0684446966707929e-25 -3.0459118443388463e-06 1.0291363205810554e-13 -1.1443896651072091e-11 -1.4617326124601644e-12 -1.3423637362351172e-25 4.0333564355924097e-34 -1.8033277454449292e-13 1.8090500343334675e-13 -7.282621434102292e-13 1.1061576959688038e-12 -2.8071748047080546e-25 -4.9994285308320501e-26 0 0 0 0 
0.0043988611750225559 -2.5047656707022807e-24 -2.1146440889551794e-25 -3.0472705293085709e-06 1.4509056807293047e-13 -1.7676174915893273e-11 -2.2593578236573168e-12 -6.3485621301926539e-22 -2.5096419953489877e-29 -2.4136533077819261e-13 2.426953881695477e-13 -8.9562324905479745e-13 1.4839382381213615e-12 2.1189302733090227e-22 1.4403641304807234e-26 0 0 0 0 
0.0053665201059923673 1.995712070384567e-24 -2.0679515117621579e-25 -3.0490710634598774e-06 1.937373818937298e-13 -2.6115639103279547e-11 -3.3402056249409069e-12 2.8735773623280029e-25 -1.2621786150320491e-29 -3.0111785789085285e-13 3.0395342558351184e-13 -9.8233143140791812e-13 1.8584407641219396e-12 2.1053096904361874e-22 1.3436937921393808e-25 0 0 0 0 
0.0064289772130523837 2.1121838618717614e-22 -3.198351005215814e-25 -3.0513919847233465e-06 2.4866645598066917e-13 -3.7230035994963677e-11 -4.7641252088716065e-12 -2.1061165811883499e-22 -1.0173685569832392e-31 -3.5482369591881699e-13 3.6045707526609708e-13 -9.4560318351209012e-13 2.2038540914651259e-12 6.3622154390744436e-22 3.1683437330059895e-26 0 0 0 0 
0.0075850403960396329 4.2405908896706264e-22 -3.102416398053449e-25 -3.0543137015760008e-06 3.1048664996199483e-13 -5.1529387282202518e-11 -6.5960381229087347e-12 -4.2541767254996267e-22 2.4659654409379482e-29 -3.9922638107806693e-13 4.097752183816675e-13 -7.5229845892748161e-13 2.5053202855861701e-12 2.5274299159217453e-25 -2.7681120810545296e-25 0 0 0 0 
0.0088336519977958439 8.4630748767904265e-22 2.1341209373378048e-25 -3.0579198382538492e-06 3.8058963961624349e-13 -6.9572619971204821e-11 -8.9067250223313735e-12 -4.2187755424936143e-22 7.4747603345273251e-29 -4.3239863608170562e-13 4.5118480537486195e-13 -3.7814548220785579e-13 2.7584252791647507e-12 4.2378567992564202e-22 -1.6276853558773068e-25 0 0 0 0 
0.010174383216260852 5.820035057790229e-25 -2.1633252922214327e-25 -3.062298890029328e-06 4.6095665234377666e-13 -9.1975303508669985e-11 -1.177376806730321e-11 -4.2486774919000168e-22 -4.8912141916758475e-35 -4.5305107095884823e-13 4.8510306357502417e-13 1.9610491338814578e-13 2.9657257384251317e-12 -2.9878300410401413e-24 1.7948273315077234e-25 0 0 0 0 
0.011606612792556703 4.1908566334467052e-22 -2.032608583198615e-25 -3.0675420916022601e-06 5.5389589797861045e-13 -1.1939864026072719e-10 -1.528008175023327e-11 -1.2710645682438574e-21 -1.0255186877762082e-28 -4.5979221543681921e-13 5.1248622454332119e-13 9.880840149851798e-13 3.1330725751450207e-12 2.1117161485069914e-22 -1.9758469915857071e-25 0 0 0 0 
0.013129096547335295 4.2462323919635913e-22 -2.0991755868204715e-25 -3.0737411062335263e-06 6.6185537439789887e-13 -1.5253674508147442e-10 -1.9512214215298965e-11 -1.2689188519231635e-21 -3.8850825256722206e-31 -4.5058936489741921e-13 5.3444155903337267e-13 2.0158264235732833e-12 3.2672392419678704e-12 -1.1536294753515915e-26 -1.0396733887773567e-24 0 0 0 0 
0.014740625628899828 4.2111577973495222e-22 2.0003437017666867e-25 -3.0809897369167741e-06 7.8737190481505176e-13 -1.9212519960303854e-10 -2.4561358410548232e-11 -1.2694059889509368e-21 -2.0273705779148964e-28 -4.223873560698822e-13 5.5203084676850424e-13 3.2993533324786235e-12 3.3747205574358455e-12 -1.1229967763450107e-24 -3.3849692580884771e-25 0 0 0 0 
0.016440405504997868 4.2351938373612368e-22 -2.0043215167518355e-25 -3.0893858862420814e-06 9.33068454751332e-13 -2.3895268549195073e-10 -3.0524737681196304e-11 -4.2407000626896063e-22 -2.01948391666049e-28 -3.7079526659184003e-13 5.6617841715978901e-13 4.8617259228019535e-12 3.4611708454724148e-12 8.4702929899823262e-22 -4.0544407047491541e-25 0 0 0 0 
0.018227514417767848 4.2369038300456034e-22 -2.5451908395982995e-26 -3.0990294600981373e-06 1.1016098159353575e-12 -2.9385093829856069e-10 -3.7504216811520808e-11 -8.4758971520984508e-22 -9.9402635552902507e-29 -2.8983304873235115e-13 5.7764199534343591e-13 6.7289587585810971e-12 3.5312259821845602e-12 8.4090297193655454e-22 -5.4375798050615518e-25 0 0 0 0 
0.020100568866453228 1.32277540481806e-24 8.1436626202474091e-25 -3.1100201317545269e-06 1.2956676782927521e-12 -3.5768254992133888e-10 -4.5604650457889174e-11 -8.4426401884245055e-22 1.8493489486045245e-32 -1.7171648426909808e-13 5.8702466006274547e-13 8.9296120839850732e-12 3.5885766672405835e-12 -6.0854696314452949e-24 -1.0823343372101177e-24 0 0 0 0 
0.022058182372850482 8.4419699692069334e-22 -4.1298120079089178e-25 -3.1224593823131837e-06 1.5179636035882826e-12 -4.3135282906020496e-10 -5.4935296167867812e-11 -8.4751297444066856e-22 -1.0178116345372328e-28 -6.602039644731562e-15 5.9480213998095666e-13 1.1495152647121653e-11 3.6361353872956065e-12 -1.1231947673445492e-24 -2.0644157770658504e-24 0 0 0 0 
0.024099266216842136 -4.2595451661419072e-22 4.1359681124619543e-25 -3.1364527758981567e-06 1.7713190922674931e-12 -5.1582447398909581e-10 -6.5611570210348755e-11 -8.4477956926675396e-22 -2.027370600495062e-28 2.1772111366522598e-13 6.0134778334466535e-13 1.4460452507858691e-11 3.6761891394937797e-12 -2.7633750686197992e-24 -1.0663821030156341e-24 0 0 0 0 
0.026222635783701015 8.4327188850477304e-22 -2.074420391002837e-24 -3.1521079399926565e-06 2.0586288800526686e-12 -6.1210707764949038e-10 -7.7753614103514101e-11 -8.4380587104891889e-22 -3.0373619365363553e-28 5.161156539704176e-13 6.0695286178204922e-13 1.7863446955559334e-11 3.7105236069257081e-12 3.9247257322483796e-24 -6.9014795109992919e-25 0 0 0 0 
0.028426740495251068 2.1172078892705961e-21 -2.0746162104172925e-24 -3.1695324109527629e-06 2.3828273127379e-12 -7.212443074751581e-10 -9.1484593220111183e-11 -8.4042029393950943e-22 3.1554465831531289e-30 9.0636820633864452e-13 6.1184492060837329e-13 2.1744736310358422e-11 3.7405353563442962e-12 8.4478643939511499e-22 -8.420819426053666e-25 0 0 0 0 
0.030710010107646055 -7.012646210609128e-24 -8.2676093238696964e-25 -3.1888360000247435e-06 2.7469356204574394e-12 -8.4432859565952709e-10 -1.069324776826555e-10 -1.6917947279807143e-21 -2.0037009511009969e-28 1.4095604757498071e-12 6.1620361923348667e-13 2.614820693816171e-11 3.7673287026121793e-12 8.479876913914599e-22 1.6444635632536723e-26 0 0 0 0 
0.033071102559839916 -8.5653387250688488e-22 3.8575196579262705e-26 -3.2101334078126677e-06 3.1541162660954489e-12 -9.8251893903790899e-10 -1.2423219717042199e-10 -1.6940961400624176e-21 -2.0356328408976608e-28 2.0505158436423311e-12 6.2017231132556094e-13 3.1121829186466615e-11 3.7917865511047041e-12 -8.8121624403638849e-24 -6.7299197005176521e-25 0 0 0 0 
0.035508598324153165 1.1957461993895109e-23 8.2717429550257499e-25 -3.2335422971765738e-06 3.6076416920882714e-12 -1.1370300874443353e-09 -1.4352420514316287e-10 -2.5422155487745142e-21 -2.0037067293909856e-28 2.8581669035199532e-12 6.2386604768520987e-13 3.6717483346248025e-11 3.814619341705714e-12 8.447993030561214e-22 -1.6215399751464214e-24 0 0 0 0 
0.038020774529577944 8.3993192227642574e-22 -1.6535658560922537e-24 -3.2591812112138434e-06 4.1108561717972551e-12 -1.3091192293447129e-09 -1.649527662838816e-10 -1.6917161079142632e-21 -4.0546217933264476e-28 3.8658869174757366e-12 6.2737799453401521e-13 4.2990724001656458e-11 3.836404285403378e-12 8.3837576773381045e-22 -1.4142802033895314e-24 0 0 0 0 
0.040605881482580236 2.7947238857208348e-24 -1.3738995370272084e-26 -3.2871722797698208e-06 4.6672296408162663e-12 -1.5001040597972792e-09 -1.8866817904758364e-10 -1.6907720831892577e-21 -2.035141669472634e-28 5.1119925591548139e-12 6.3078494740620938e-13 5.0001723183740196e-11 3.8576191236267758e-12 -5.5019105235994244e-24 -6.012104635067518e-25 0 0 0 0 
